SubjectID,BlockNumber,IsControlBlock,TrialNumber,LeftImageNumber,RightImageNumber,LeftAvgRatingR1R2,LeftAvgRatingR1R2R3,RightAvgRatingR1R2,RightAvgRatingR1R2R3,Choice,RespTime
103,3,0,116,12,32,374.626865671642,380.597014925373,714.925373134329,605.074626865672,2,1.09148338833984
103,3,0,117,46,43,288.65671641791,249.253731343283,56.5671641791043,175.721393034826,2,6.06893891800246
103,3,0,118,1,19,378.20895522388,406.865671641791,722.089552238806,695.820895522388,2,2.94753782454609
103,3,0,119,50,57,85.2238805970148,168.557213930348,363.880597014925,366.268656716418,1,4.9714250124598
103,3,0,120,9,24,342.388059701492,344.776119402985,1000,885.870646766169,2,1.32582605087737
104,1,0,1,3,32,57.3134328358209,83.0845771144278,424.776119402985,509.55223880597,3,10.0042663053991
104,1,0,2,27,30,35.0746268656715,30.0497512437809,42.2388059701491,58.7064676616913,1,4.05912743040062
104,1,0,3,45,9,707.761194029851,712.537313432836,38.6567164179103,120.796019900497,1,4.82510001316041
104,1,0,4,16,13,754.328358208955,741.194029850746,521.492537313433,387.761194029851,2,2.57171296045635
104,1,0,5,15,41,772.23880597015,760.298507462687,60.1492537313431,46.7661691542287,2,1.96713350831487
104,1,0,6,49,54,127.462686567164,101.194029850746,250,166.666666666667,2,2.20703805917401
104,1,0,7,43,6,42.2388059701491,58.7064676616913,159.701492537313,139.402985074627,1,2.792439829047
104,1,0,8,1,12,134.626865671641,129.850746268656,861.791044776119,812.835820895522,1,0.859314941430057
104,1,0,9,15,54,772.23880597015,760.298507462687,250,166.666666666667,2,0.762052957134074
104,1,0,10,43,41,42.2388059701491,58.7064676616913,60.1492537313431,46.7661691542287,2,2.43290892293589
104,1,0,11,1,6,134.626865671641,129.850746268656,159.701492537313,139.402985074627,2,2.59473845927278
104,1,0,12,13,30,521.492537313433,387.761194029851,42.2388059701491,58.7064676616913,1,1.43783772019742
104,1,0,13,49,45,127.462686567164,101.194029850746,707.761194029851,712.537313432836,1,2.12539724990529
104,1,0,14,16,32,754.328358208955,741.194029850746,424.776119402985,509.55223880597,1,1.26752823405877
104,1,0,15,27,9,35.0746268656715,30.0497512437809,38.6567164179103,120.796019900497,2,1.17001126725881
104,1,0,16,12,3,861.791044776119,812.835820895522,57.3134328358209,83.0845771144278,2,1.14753582503727
104,1,0,17,45,1,707.761194029851,712.537313432836,134.626865671641,129.850746268656,2,2.83173779952631
104,1,0,18,16,15,754.328358208955,741.194029850746,772.23880597015,760.298507462687,1,0.698273961581435
104,1,0,19,30,9,42.2388059701491,58.7064676616913,38.6567164179103,120.796019900497,2,1.12378342066768
104,1,0,20,13,54,521.492537313433,387.761194029851,250,166.666666666667,2,0.851345793595101
104,1,0,21,12,41,861.791044776119,812.835820895522,60.1492537313431,46.7661691542287,2,1.71581356416755
104,1,0,22,6,3,159.701492537313,139.402985074627,57.3134328358209,83.0845771144278,2,0.781874977668849
104,1,0,23,49,43,127.462686567164,101.194029850746,42.2388059701491,58.7064676616913,1,1.50297179769404
104,1,0,24,27,32,35.0746268656715,30.0497512437809,424.776119402985,509.55223880597,2,0.705929014346111
104,1,0,25,49,16,127.462686567164,101.194029850746,754.328358208955,741.194029850746,1,0.535461393237711
104,1,0,26,45,54,707.761194029851,712.537313432836,250,166.666666666667,2,0.643822109892426
104,1,0,27,32,9,424.776119402985,509.55223880597,38.6567164179103,120.796019900497,2,2.42848261607287
104,1,0,28,27,3,35.0746268656715,30.0497512437809,57.3134328358209,83.0845771144278,2,1.24030421886528
104,1,0,29,13,12,521.492537313433,387.761194029851,861.791044776119,812.835820895522,1,2.70015165608675
104,1,0,30,1,41,134.626865671641,129.850746268656,60.1492537313431,46.7661691542287,2,1.71711508374938
104,1,0,31,43,15,42.2388059701491,58.7064676616913,772.23880597015,760.298507462687,1,0.718174170635393
104,1,0,32,30,3,42.2388059701491,58.7064676616913,57.3134328358209,83.0845771144278,2,1.01819916182831
104,1,0,33,45,27,707.761194029851,712.537313432836,35.0746268656715,30.0497512437809,2,1.85369430997343
104,1,0,34,15,12,772.23880597015,760.298507462687,861.791044776119,812.835820895522,2,2.43929536634823
104,1,0,35,16,54,754.328358208955,741.194029850746,250,166.666666666667,2,0.706160053388885
104,1,0,36,1,9,134.626865671641,129.850746268656,38.6567164179103,120.796019900497,2,0.86574957875564
104,1,0,37,6,32,159.701492537313,139.402985074627,424.776119402985,509.55223880597,2,0.737480773708739
104,1,0,38,13,43,521.492537313433,387.761194029851,42.2388059701491,58.7064676616913,2,1.02582214132235
104,1,0,39,41,6,60.1492537313431,46.7661691542287,159.701492537313,139.402985074627,1,0.664618669112315
104,1,0,40,49,30,127.462686567164,101.194029850746,42.2388059701491,58.7064676616913,1,0.792497435699261
104,2,1,41,17,55,418.358208955224,505.273631840796,0,20.9950248756218,1,3.18448027265185
104,2,1,42,46,20,84.4776119402982,74.9253731343281,335.223880597015,318.507462686567,2,1.45171861329618
104,2,1,43,28,60,127.462686567164,122.686567164179,35.0746268656715,125.572139303482,1,4.80675507823616
104,2,1,44,51,44,310.149253731343,301.791044776119,20.7462686567163,41.9900497512436,1,1.80795620848221
104,2,1,45,25,14,188.358208955224,160.895522388059,707.761194029851,734.029850746269,2,0.947687916486757
104,2,1,46,59,5,60.1492537313431,77.8109452736316,31.4925373134327,49.1542288557212,1,2.34911599719453
104,2,1,47,24,10,217.014925373134,158.507462686567,84.4776119402982,84.4776119402982,1,2.51440357583851
104,2,1,48,29,23,113.134328358209,113.134328358209,77.3134328358206,74.9253731343281,2,1.97483418912816
104,2,1,49,17,5,418.358208955224,505.273631840796,31.4925373134327,49.1542288557212,1,1.23703606406707
104,2,1,50,10,23,84.4776119402982,84.4776119402982,77.3134328358206,74.9253731343281,2,1.8138526700659
104,2,1,51,51,25,310.149253731343,301.791044776119,188.358208955224,160.895522388059,1,0.953844269313777
104,2,1,52,20,60,335.223880597015,318.507462686567,35.0746268656715,125.572139303482,1,0.992198476156773
104,2,1,53,28,55,127.462686567164,122.686567164179,0,20.9950248756218,1,2.36045808167364
104,2,1,54,29,14,113.134328358209,113.134328358209,707.761194029851,734.029850746269,2,0.873117868992267
104,2,1,55,46,44,84.4776119402982,74.9253731343281,20.7462686567163,41.9900497512436,1,3.11293441385533
104,2,1,56,24,59,217.014925373134,158.507462686567,60.1492537313431,77.8109452736316,1,4.69897711916929
104,2,1,57,44,55,20.7462686567163,41.9900497512436,0,20.9950248756218,2,8.88452552346644
104,2,1,58,24,20,217.014925373134,158.507462686567,335.223880597015,318.507462686567,2,1.49931557006676
104,2,1,59,46,23,84.4776119402982,74.9253731343281,77.3134328358206,74.9253731343281,2,1.63713045417535
104,2,1,60,10,14,84.4776119402982,84.4776119402982,707.761194029851,734.029850746269,2,0.99956535822821
104,2,1,61,29,28,113.134328358209,113.134328358209,127.462686567164,122.686567164179,2,4.61801499405192
104,2,1,62,59,25,60.1492537313431,77.8109452736316,188.358208955224,160.895522388059,1,2.85177504545027
104,2,1,63,17,51,418.358208955224,505.273631840796,310.149253731343,301.791044776119,1,1.36761651497
104,2,1,64,5,60,31.4925373134327,49.1542288557212,35.0746268656715,125.572139303482,2,7.88517903619868
104,2,1,65,24,55,217.014925373134,158.507462686567,0,20.9950248756218,1,1.66676326974812
104,2,1,66,59,28,60.1492537313431,77.8109452736316,127.462686567164,122.686567164179,2,2.70278904114093
104,2,1,67,51,10,310.149253731343,301.791044776119,84.4776119402982,84.4776119402982,1,1.29771773011998
104,2,1,68,23,60,77.3134328358206,74.9253731343281,35.0746268656715,125.572139303482,1,2.08583177460605
104,2,1,69,46,25,84.4776119402982,74.9253731343281,188.358208955224,160.895522388059,2,2.54998747530772
104,2,1,70,44,5,20.7462686567163,41.9900497512436,31.4925373134327,49.1542288557212,2,3.13709479022509
104,2,1,71,20,29,335.223880597015,318.507462686567,113.134328358209,113.134328358209,1,0.880399477393439
104,2,1,72,17,24,418.358208955224,505.273631840796,217.014925373134,158.507462686567,1,0.885352343353588
104,2,1,73,55,60,0,20.9950248756218,35.0746268656715,125.572139303482,2,1.37955258267903
104,2,1,74,23,25,77.3134328358206,74.9253731343281,188.358208955224,160.895522388059,1,1.64237175658855
104,2,1,75,28,14,127.462686567164,122.686567164179,707.761194029851,734.029850746269,2,1.17203829797108
104,2,1,76,20,10,335.223880597015,318.507462686567,84.4776119402982,84.4776119402982,1,0.885533348091485
104,2,1,77,51,29,310.149253731343,301.791044776119,113.134328358209,113.134328358209,1,1.07452102418392
104,2,1,78,46,5,84.4776119402982,74.9253731343281,31.4925373134327,49.1542288557212,2,6.01879082967025
104,2,1,79,17,44,418.358208955224,505.273631840796,20.7462686567163,41.9900497512436,1,1.03831424805139
104,2,1,80,59,14,60.1492537313431,77.8109452736316,707.761194029851,734.029850746269,2,0.93421030963691
104,3,0,81,18,33,1000,1000,625.373134328358,643.283582089552,1,2.65199223189666
104,3,0,82,8,57,160.44776119403,108.855721393035,1000,1000,2,1.0361470571479
104,3,0,83,56,4,1000,1000,95.2238805970146,74.9253731343281,1,2.41698829505185
104,3,0,84,48,36,38.6567164179103,61.0945273631839,922.686567164178,882.089552238805,2,1.03750322652922
104,3,0,85,50,40,24.3283582089551,46.7661691542287,797.313432835821,769.850746268657,1,1.05237924172616
104,3,0,86,21,42,88.059701492537,58.7064676616913,199.10447761194,168.059701492537,2,0.678669077091399
104,3,0,87,58,53,815.223880597015,810.44776119403,1000,1000,2,0.808944288206476
104,3,0,88,38,7,435.522388059701,490.44776119403,98.8059701492534,98.8059701492534,2,0.66470469574233
104,3,0,89,42,48,199.10447761194,168.059701492537,38.6567164179103,61.0945273631839,2,0.552603803495003
104,3,0,90,58,36,815.223880597015,810.44776119403,922.686567164178,882.089552238805,1,0.665288429268912
104,3,0,91,7,8,98.8059701492534,98.8059701492534,160.44776119403,108.855721393035,2,0.599205526672449
104,3,0,92,33,50,625.373134328358,643.283582089552,24.3283582089551,46.7661691542287,1,0.610820527197575
104,3,0,93,21,56,88.059701492537,58.7064676616913,1000,1000,2,0.573705352035176
104,3,0,94,18,38,1000,1000,435.522388059701,490.44776119403,1,0.642237676573131
104,3,0,95,40,53,797.313432835821,769.850746268657,1000,1000,2,0.452783125150745
104,3,0,96,57,4,1000,1000,95.2238805970146,74.9253731343281,2,0.635424267662529
104,3,0,97,42,53,199.10447761194,168.059701492537,1000,1000,2,0.818609568344982
104,3,0,98,21,8,88.059701492537,58.7064676616913,160.44776119403,108.855721393035,2,0.751418631994966
104,3,0,99,38,33,435.522388059701,490.44776119403,625.373134328358,643.283582089552,1,0.651029936027044
104,3,0,100,18,48,1000,1000,38.6567164179103,61.0945273631839,2,0.508537597603208
104,3,0,101,36,57,922.686567164178,882.089552238805,1000,1000,2,0.580573522231134
104,3,0,102,58,50,815.223880597015,810.44776119403,24.3283582089551,46.7661691542287,1,0.584945206785051
104,3,0,103,7,4,98.8059701492534,98.8059701492534,95.2238805970146,74.9253731343281,2,0.467158797324373
104,3,0,104,56,40,1000,1000,797.313432835821,769.850746268657,1,0.550197234497318
104,3,0,105,36,4,922.686567164178,882.089552238805,95.2238805970146,74.9253731343281,2,0.461881768344028
104,3,0,106,50,57,24.3283582089551,46.7661691542287,1000,1000,2,0.528931052329426
104,3,0,107,38,56,435.522388059701,490.44776119403,1000,1000,2,0.958307083184991
104,3,0,108,21,53,88.059701492537,58.7064676616913,1000,1000,2,0.715937896964533
104,3,0,109,42,40,199.10447761194,168.059701492537,797.313432835821,769.850746268657,2,0.537805196374393
104,3,0,110,33,8,625.373134328358,643.283582089552,160.44776119403,108.855721393035,2,0.561164912413005
104,3,0,111,18,58,1000,1000,815.223880597015,810.44776119403,1,0.581062848852525
104,3,0,112,50,8,24.3283582089551,46.7661691542287,160.44776119403,108.855721393035,2,0.548471274050826
104,3,0,113,48,4,38.6567164179103,61.0945273631839,95.2238805970146,74.9253731343281,2,0.531142686102612
104,3,0,114,42,57,199.10447761194,168.059701492537,1000,1000,2,1.40248432979752
104,3,0,115,18,21,1000,1000,88.059701492537,58.7064676616913,1,0.639361276935233
104,3,0,116,33,7,625.373134328358,643.283582089552,98.8059701492534,98.8059701492534,2,0.489696350201484
104,3,0,117,36,40,922.686567164178,882.089552238805,797.313432835821,769.850746268657,2,0.928047109930048
104,3,0,118,38,58,435.522388059701,490.44776119403,815.223880597015,810.44776119403,1,2.58122375892162
104,3,0,119,7,53,98.8059701492534,98.8059701492534,1000,1000,2,1.31292527144251
104,3,0,120,56,48,1000,1000,38.6567164179103,61.0945273631839,2,0.601378588515217
105,1,1,1,14,48,191.940298507462,222.985074626865,578.805970149254,600.298507462687,2,3.04543533705692
105,1,1,2,1,29,697.014925373134,726.865671641791,0,0,1,1.92168551578288
105,1,1,3,47,3,1000,1000,306.567164179104,244.477611940298,1,1.25374742329586
105,1,1,4,5,8,943.432835820895,917.412935323383,768.656716417911,755.522388059702,1,1.57681828152272
105,1,1,5,37,19,0,0,876.119402985074,908.358208955223,2,1.04234187505062
105,1,1,6,39,40,424.776119402985,385.373134328358,729.253731343284,698.208955223881,2,1.07361370272884
105,1,1,7,6,52,142.537313432836,206.766169154229,91.6417910447758,75.4228855721391,1,3.03526018602861
105,1,1,8,12,23,159.701492537313,225.373134328358,632.537313432836,652.835820895522,2,1.24640098473719
105,1,1,9,6,3,142.537313432836,206.766169154229,306.567164179104,244.477611940298,2,1.36375150905769
105,1,1,10,5,52,943.432835820895,917.412935323383,91.6417910447758,75.4228855721391,1,0.779090071420796
105,1,1,11,48,29,578.805970149254,600.298507462687,0,0,1,1.3222567584744
105,1,1,12,47,1,1000,1000,697.014925373134,726.865671641791,1,0.801634734138133
105,1,1,13,14,8,191.940298507462,222.985074626865,768.656716417911,755.522388059702,2,1.1020979216355
105,1,1,14,39,19,424.776119402985,385.373134328358,876.119402985074,908.358208955223,2,0.828342873814108
105,1,1,15,40,12,729.253731343284,698.208955223881,159.701492537313,225.373134328358,1,2.02158719498584
105,1,1,16,37,23,0,0,632.537313432836,652.835820895522,2,0.979314423897449
105,1,1,17,47,5,1000,1000,943.432835820895,917.412935323383,1,0.737280407518483
105,1,1,18,14,23,191.940298507462,222.985074626865,632.537313432836,652.835820895522,2,1.44439234173478
105,1,1,19,37,40,0,0,729.253731343284,698.208955223881,2,1.45145489860624
105,1,1,20,6,12,142.537313432836,206.766169154229,159.701492537313,225.373134328358,2,1.07156820716045
105,1,1,21,48,52,578.805970149254,600.298507462687,91.6417910447758,75.4228855721391,1,0.793985187323415
105,1,1,22,3,29,306.567164179104,244.477611940298,0,0,1,2.06353403593312
105,1,1,23,39,8,424.776119402985,385.373134328358,768.656716417911,755.522388059702,2,0.809277963273416
105,1,1,24,19,1,876.119402985074,908.358208955223,697.014925373134,726.865671641791,1,2.71516174386306
105,1,1,25,5,12,943.432835820895,917.412935323383,159.701492537313,225.373134328358,1,0.906377968627567
105,1,1,26,14,1,191.940298507462,222.985074626865,697.014925373134,726.865671641791,2,1.32979913301278
105,1,1,27,37,3,0,0,306.567164179104,244.477611940298,2,0.734479733351691
105,1,1,28,6,39,142.537313432836,206.766169154229,424.776119402985,385.373134328358,2,1.97971829233393
105,1,1,29,47,23,1000,1000,632.537313432836,652.835820895522,1,1.0189082502875
105,1,1,30,48,40,578.805970149254,600.298507462687,729.253731343284,698.208955223881,1,0.888545846695706
105,1,1,31,8,29,768.656716417911,755.522388059702,0,0,1,1.05957266843689
105,1,1,32,12,52,159.701492537313,225.373134328358,91.6417910447758,75.4228855721391,1,1.88721270075621
105,1,1,33,48,23,578.805970149254,600.298507462687,632.537313432836,652.835820895522,1,0.971568592300173
105,1,1,34,37,29,0,0,0,0,2,3.10157095610703
105,1,1,35,47,8,1000,1000,768.656716417911,755.522388059702,1,1.10817180059712
105,1,1,36,14,39,191.940298507462,222.985074626865,424.776119402985,385.373134328358,2,1.02672546130816
105,1,1,37,1,3,697.014925373134,726.865671641791,306.567164179104,244.477611940298,1,1.0956750371588
105,1,1,38,6,19,142.537313432836,206.766169154229,876.119402985074,908.358208955223,2,0.787913103438768
105,1,1,39,40,52,729.253731343284,698.208955223881,91.6417910447758,75.4228855721391,1,0.905118255835987
105,1,1,40,19,5,876.119402985074,908.358208955223,943.432835820895,917.412935323383,1,0.73147390862141
105,2,0,41,44,10,611.044776119403,621.79104477612,131.044776119403,129.850746268656,1,2.87459923487222
105,2,0,42,43,54,808.059701492537,757.910447761194,854.626865671641,839.10447761194,2,2.64476771259069
105,2,0,43,11,24,174.029850746268,125.074626865671,0,35.323383084577,1,3.49679250428198
105,2,0,44,59,33,722.089552238806,700.597014925373,822.388059701492,762.686567164179,2,1.08913838662374
105,2,0,45,16,51,883.283582089551,922.189054726368,793.731343283582,779.402985074627,2,0.85005255474789
105,2,0,46,36,22,700.597014925373,686.268656716418,102.388059701492,89.2537313432833,1,1.39647889109256
105,2,0,47,58,46,989.999999999999,993.333333333333,879.701492537313,919.800995024875,1,4.53757140949347
105,2,0,48,34,56,632.537313432836,609.850746268657,657.611940298508,638.507462686567,2,2.06873904720669
105,2,0,49,10,46,131.044776119403,129.850746268656,879.701492537313,919.800995024875,2,1.21159766976052
105,2,0,50,43,11,808.059701492537,757.910447761194,174.029850746268,125.074626865671,2,1.31911445052356
105,2,0,51,36,16,700.597014925373,686.268656716418,883.283582089551,922.189054726368,1,1.65041968248988
105,2,0,52,22,33,102.388059701492,89.2537313432833,822.388059701492,762.686567164179,2,5.57638437598507
105,2,0,53,58,34,989.999999999999,993.333333333333,632.537313432836,609.850746268657,1,1.08033631416947
105,2,0,54,59,56,722.089552238806,700.597014925373,657.611940298508,638.507462686567,1,1.42825188139614
105,2,0,55,44,54,611.044776119403,621.79104477612,854.626865671641,839.10447761194,1,0.87987530740611
105,2,0,56,24,51,0,35.323383084577,793.731343283582,779.402985074627,2,0.878968593133322
105,2,0,57,43,59,808.059701492537,757.910447761194,722.089552238806,700.597014925373,2,1.714047450203
105,2,0,58,36,34,700.597014925373,686.268656716418,632.537313432836,609.850746268657,1,1.05608919677979
105,2,0,59,44,24,611.044776119403,621.79104477612,0,35.323383084577,1,1.90638872937234
105,2,0,60,22,10,102.388059701492,89.2537313432833,131.044776119403,129.850746268656,2,0.982957382333552
105,2,0,61,33,46,822.388059701492,762.686567164179,879.701492537313,919.800995024875,2,0.902993506704661
105,2,0,62,16,54,883.283582089551,922.189054726368,854.626865671641,839.10447761194,1,0.925334824232777
105,2,0,63,11,51,174.029850746268,125.074626865671,793.731343283582,779.402985074627,2,0.661382185060575
105,2,0,64,58,56,989.999999999999,993.333333333333,657.611940298508,638.507462686567,1,0.738295738656234
105,2,0,65,16,59,883.283582089551,922.189054726368,722.089552238806,700.597014925373,2,1.31053090961359
105,2,0,66,56,46,657.611940298508,638.507462686567,879.701492537313,919.800995024875,2,0.730879556675063
105,2,0,67,43,22,808.059701492537,757.910447761194,102.388059701492,89.2537313432833,2,1.14204776247061
105,2,0,68,54,33,854.626865671641,839.10447761194,822.388059701492,762.686567164179,2,0.782289181577653
105,2,0,69,44,34,611.044776119403,621.79104477612,632.537313432836,609.850746268657,1,0.799421639028878
105,2,0,70,36,51,700.597014925373,686.268656716418,793.731343283582,779.402985074627,2,0.622853371205565
105,2,0,71,58,24,989.999999999999,993.333333333333,0,35.323383084577,1,0.592839269831529
105,2,0,72,34,46,632.537313432836,609.850746268657,879.701492537313,919.800995024875,2,0.4764706705555
105,2,0,73,16,44,883.283582089551,922.189054726368,611.044776119403,621.79104477612,2,0.622862207548678
105,2,0,74,43,51,808.059701492537,757.910447761194,793.731343283582,779.402985074627,2,0.461791681984323
105,2,0,75,33,56,822.388059701492,762.686567164179,657.611940298508,638.507462686567,1,1.33088656458131
105,2,0,76,58,11,989.999999999999,993.333333333333,174.029850746268,125.074626865671,1,0.565583346688072
105,2,0,77,54,10,854.626865671641,839.10447761194,131.044776119403,129.850746268656,2,0.755554709403441
105,2,0,78,22,24,102.388059701492,89.2537313432833,0,35.323383084577,1,1.61411119642071
105,2,0,79,36,10,700.597014925373,686.268656716418,131.044776119403,129.850746268656,1,2.06527191551686
105,2,0,80,11,59,174.029850746268,125.074626865671,722.089552238806,700.597014925373,2,1.25006942534128
105,3,0,81,60,9,335.223880597015,325.671641791045,156.119402985074,129.850746268656,2,2.20406576756432
105,3,0,82,20,17,929.850746268655,896.41791044776,664.776119402985,681.492537313433,1,0.906407364262122
105,3,0,83,26,57,0,0,0,0,2,0.628811032684098
105,3,0,84,13,21,972.089552238805,950.845771144278,396.119402985075,447.462686567164,2,0.451072616320744
105,3,0,85,41,30,98.8059701492534,125.074626865671,195.522388059701,163.283582089552,1,0.270791534767341
105,3,0,86,28,53,73.7313432835818,86.8656716417907,786.567164179105,743.582089552239,1,0.513963482111649
105,3,0,87,18,49,88.059701492537,96.4179104477609,209.850746268657,227.761194029851,2,0.31601898457302
105,3,0,88,42,4,1000,955.124378109453,989.999999999999,979.502487562188,1,0.298170952703003
105,3,0,89,60,41,335.223880597015,325.671641791045,98.8059701492534,125.074626865671,2,0.285043723730269
105,3,0,90,9,13,156.119402985074,129.850746268656,972.089552238805,950.845771144278,1,0.174571093188206
105,3,0,91,28,30,73.7313432835818,86.8656716417907,195.522388059701,163.283582089552,2,0.370208697164344
105,3,0,92,57,4,0,0,989.999999999999,979.502487562188,1,0.367253777252699
105,3,0,93,42,53,1000,955.124378109453,786.567164179105,743.582089552239,2,1.07451528525962
105,3,0,94,18,17,88.059701492537,96.4179104477609,664.776119402985,681.492537313433,1,1.13940727349291
105,3,0,95,20,21,929.850746268655,896.41791044776,396.119402985075,447.462686567164,2,0.970273469472886
105,3,0,96,49,26,209.850746268657,227.761194029851,0,0,2,0.738952280615194
105,3,0,97,30,13,195.522388059701,163.283582089552,972.089552238805,950.845771144278,1,0.610145435643062
105,3,0,98,18,21,88.059701492537,96.4179104477609,396.119402985075,447.462686567164,2,0.659074008559401
105,3,0,99,41,49,98.8059701492534,125.074626865671,209.850746268657,227.761194029851,1,0.771013642879552
105,3,0,100,9,42,156.119402985074,129.850746268656,1000,955.124378109453,2,0.678840363785639
105,3,0,101,60,20,335.223880597015,325.671641791045,929.850746268655,896.41791044776,2,1.08605951928803
105,3,0,102,26,53,0,0,786.567164179105,743.582089552239,1,1.29198626152174
105,3,0,103,17,4,664.776119402985,681.492537313433,989.999999999999,979.502487562188,2,1.23206991273037
105,3,0,104,28,57,73.7313432835818,86.8656716417907,0,0,2,0.961838172212083
105,3,0,105,9,21,156.119402985074,129.850746268656,396.119402985075,447.462686567164,1,0.641530835393496
105,3,0,106,18,53,88.059701492537,96.4179104477609,786.567164179105,743.582089552239,2,0.479108064067987
105,3,0,107,13,57,972.089552238805,950.845771144278,0,0,2,0.489613985999313
105,3,0,108,17,49,664.776119402985,681.492537313433,209.850746268657,227.761194029851,2,0.819815702503547
105,3,0,109,20,42,929.850746268655,896.41791044776,1000,955.124378109453,1,0.561655803008762
105,3,0,110,60,4,335.223880597015,325.671641791045,989.999999999999,979.502487562188,2,0.910628717494546
105,3,0,111,41,26,98.8059701492534,125.074626865671,0,0,1,0.567381141394435
105,3,0,112,21,4,396.119402985075,447.462686567164,989.999999999999,979.502487562188,1,0.551326140432138
105,3,0,113,60,53,335.223880597015,325.671641791045,786.567164179105,743.582089552239,2,0.291979349580288
105,3,0,114,20,30,929.850746268655,896.41791044776,195.522388059701,163.283582089552,1,0.297799063222556
105,3,0,115,18,26,88.059701492537,96.4179104477609,0,0,2,0.386688349593896
105,3,0,116,28,13,73.7313432835818,86.8656716417907,972.089552238805,950.845771144278,1,0.43515442446369
105,3,0,117,17,42,664.776119402985,681.492537313433,1000,955.124378109453,2,0.579585027722715
105,3,0,118,41,57,98.8059701492534,125.074626865671,0,0,2,0.885878769146075
105,3,0,119,28,49,73.7313432835818,86.8656716417907,209.850746268657,227.761194029851,1,0.942966584572787
105,3,0,120,9,30,156.119402985074,129.850746268656,195.522388059701,163.283582089552,2,0.632302666886972
106,1,1,1,11,3,675.522388059702,714.925373134328,70.149253731343,120.298507462686,3,10.0033292482221
106,1,1,2,23,57,220.597014925373,230.149253731343,793.731343283582,820,2,2.57997146039088
106,1,1,3,49,43,500,497.611940298507,449.850746268657,466.567164179104,1,2.24475734930638
106,1,1,4,1,36,800.89552238806,774.626865671642,302.985074626866,330.44776119403,1,2.11608409146356
106,1,1,5,10,18,70.149253731343,110.746268656716,492.835820895522,569.253731343284,2,1.61286186926372
106,1,1,6,51,29,790.149253731343,736.417910447761,661.194029850746,681.492537313433,2,1.67103846409009
106,1,1,7,17,14,750.746268656717,698.208955223881,593.134328358209,595.522388059701,1,2.14518182390748
106,1,1,8,19,48,915.5223880597,905.97014925373,299.402985074627,464.179104477612,1,2.42156642342707
106,1,1,9,11,14,675.522388059702,714.925373134328,593.134328358209,595.522388059701,1,2.0061484484977
106,1,1,10,57,29,793.731343283582,820,661.194029850746,681.492537313433,1,2.13869466335927
106,1,1,11,17,18,750.746268656717,698.208955223881,492.835820895522,569.253731343284,2,1.9577750656772
106,1,1,12,23,19,220.597014925373,230.149253731343,915.5223880597,905.97014925373,2,1.87837122356177
106,1,1,13,3,1,70.149253731343,120.298507462686,800.89552238806,774.626865671642,2,1.26968435739946
106,1,1,14,10,49,70.149253731343,110.746268656716,500,497.611940298507,2,1.71703755221279
106,1,1,15,51,48,790.149253731343,736.417910447761,299.402985074627,464.179104477612,2,1.612142463493
106,1,1,16,43,36,449.850746268657,466.567164179104,302.985074626866,330.44776119403,1,1.93735373975687
106,1,1,17,3,18,70.149253731343,120.298507462686,492.835820895522,569.253731343284,2,1.45255230073599
106,1,1,18,11,36,675.522388059702,714.925373134328,302.985074626866,330.44776119403,1,1.35649831996307
106,1,1,19,17,23,750.746268656717,698.208955223881,220.597014925373,230.149253731343,1,1.49159072816474
106,1,1,20,10,19,70.149253731343,110.746268656716,915.5223880597,905.97014925373,2,1.10549262772656
106,1,1,21,1,48,800.89552238806,774.626865671642,299.402985074627,464.179104477612,1,1.36672385579004
106,1,1,22,49,51,500,497.611940298507,790.149253731343,736.417910447761,1,1.80911647084758
106,1,1,23,14,57,593.134328358209,595.522388059701,793.731343283582,820,2,1.27512902151284
106,1,1,24,43,29,449.850746268657,466.567164179104,661.194029850746,681.492537313433,2,1.11186924692629
106,1,1,25,23,18,220.597014925373,230.149253731343,492.835820895522,569.253731343284,1,2.19449859643646
106,1,1,26,10,36,70.149253731343,110.746268656716,302.985074626866,330.44776119403,1,1.59983868485142
106,1,1,27,14,51,593.134328358209,595.522388059701,790.149253731343,736.417910447761,1,1.73067933485254
106,1,1,28,57,1,793.731343283582,820,800.89552238806,774.626865671642,1,1.59206995480235
106,1,1,29,11,49,675.522388059702,714.925373134328,500,497.611940298507,1,1.14582661050736
106,1,1,30,17,43,750.746268656717,698.208955223881,449.850746268657,466.567164179104,1,2.03416357814967
106,1,1,31,3,48,70.149253731343,120.298507462686,299.402985074627,464.179104477612,2,3.07734333422195
106,1,1,32,57,19,793.731343283582,820,915.5223880597,905.97014925373,2,1.39663558117536
106,1,1,33,36,48,302.985074626866,330.44776119403,299.402985074627,464.179104477612,2,3.17265438386858
106,1,1,34,14,49,593.134328358209,595.522388059701,500,497.611940298507,1,2.20267302538014
106,1,1,35,23,29,220.597014925373,230.149253731343,661.194029850746,681.492537313433,2,1.23596175627063
106,1,1,36,17,10,750.746268656717,698.208955223881,70.149253731343,110.746268656716,1,1.75681442049427
106,1,1,37,11,1,675.522388059702,714.925373134328,800.89552238806,774.626865671642,1,1.56346855316224
106,1,1,38,43,51,449.850746268657,466.567164179104,790.149253731343,736.417910447761,2,1.82675084418588
106,1,1,39,18,29,492.835820895522,569.253731343284,661.194029850746,681.492537313433,2,1.36605082997812
